unique_id,prey_1,prey_2,prey_3,prey_4,prey_5,prey_6,prey_7,prey_8,prey_9,prey_10,prey_11,prey_12,prey_13,prey_14,prey_15,prey_16,prey_17,prey_18,prey_19,prey_20,prey_21,prey_22,prey_23,prey_24,prey_25,prey_26,prey_27,prey_28,prey_29,prey_30,prey_31,prey_32,prey_33,prey_34,prey_35,prey_36,prey_37,prey_38,prey_39,prey_40,prey_41,prey_42,prey_43,prey_44,prey_45,prey_46,prey_47,prey_48,prey_49,prey_50,prey_51,prey_52,prey_53,prey_54,prey_55,prey_56,prey_57,prey_58,prey_59,prey_60
F0317,0.95,0,0.85,0.49,0.31,0,0.69,0,0.88,0.73,0.53,1,0.31,0.98,0.66,0.09,0.6,0,0.8,0.04,0,0.76,0.54,0.2,0,0.65,0,0.32,0.56,0.35,0.31,0.91,0,0.82,0.35,0.66,0.11,0.3,0.6,0.76,0,0,0.75,0,0.13,0.93,0.59,0.36,0,0.43,0.13,0.2,0.47,0.62,0.29,0,0.68,0.61,0.86,0.37
F0318,0,0,0,0.77,0,0.75,0,0.19,0.86,0,0,0.39,0,0,0.86,0,0,0,0.48,0.31,0.96,0,0.26,0,0.14,0,0.11,0,0.54,0.47,0,0.25,0,0,0,0.03,0,0.18,0.46,0,0.17,0,0.21,0.57,0.04,0,0.23,0.07,0.46,0.68,0,0.15,0.97,0.06,0,0.76,0,0.36,0.22,0.34
F0319,0.48,0.15,0,0.16,0.12,0,0.08,0,0,0,0.08,0,0.02,0,0.79,0.34,0.84,0.38,0,0,0.46,0.31,0.94,0.36,0.88,0.06,0.46,0.01,0,0.33,0,0.72,0.66,0.29,0,0,0.37,0.58,0.9,0.29,0.66,0.91,0,0.12,0,0,0.02,0,0,0,0,0.53,0.31,0.31,0,0.22,0,0.84,0.46,0.47
F0320,0.75,0.48,0.83,0,0,0,0.45,0.46,0,0.03,0,0.67,0,0,0.52,0,0.97,0,0,0.35,0.1,0.4,0,0.24,0.08,0.84,0,0.4,0,0.46,0,0.19,0,0.2,0,0.93,0,0.95,0.09,0.29,0.88,0.29,0.97,0.19,0.46,0.9,0.66,0,0,0,0.64,0,0.67,0.23,0.29,0.48,0.45,0.96,0.05,0.23
F0321,0.98,0.09,0,0,0,0.49,1,0.72,0.42,0.47,0.4,0.82,0.86,0.21,0.24,0.61,0.72,0.87,0.69,0,0,0,0,0,0,0,1,0.33,0,0.14,0.1,0.84,0.97,0.3,0.33,0.48,0.61,0,0,0.87,0.13,0.86,0.26,0.25,0.49,0.3,0.55,0.05,0,0,0.55,0,0,0.13,0.18,0.46,0.4,0.39,0.37,0.63
F0322,0.67,0.2,0.22,0,0,0,0.93,0.52,0,0,0.89,0.68,0.5,0,0.83,0.98,0.03,0.09,0.69,0.98,0.43,0,0.5,0.7,0,0,0.71,0.05,0,0.48,0,0,0.59,0.7,0.63,0.67,0.72,0.35,0,0.45,0.92,0,0.38,0.31,0.25,0.26,0,0.27,0,0,0,0.91,0.84,0,0,0.02,0.31,0,0,0.33
F0323,0,0.87,0.96,0,0.98,0.7,0.08,0,0,0.92,0.03,0,0.43,0.6,0.83,0.82,0.78,0.32,0.6,0,0.95,0,0.64,0.8,0.98,0.41,0,0.85,0,0.47,0,0,0.06,0,0.07,0,0.43,0,0.51,0.45,0.93,0.26,0.24,0.92,0,0.41,0.47,0.78,0.43,0.38,0,0.65,0,0,0,0.42,0.48,0.66,0.71,0.46
F0324,0,0.47,0,0.44,0.58,0.85,0.43,0,0,0.5,0.23,0.03,0.89,0.36,0.69,0.88,0,0,0.09,0,0.42,0.4,0,0.34,0,0.34,0.14,0.68,0.53,0.9,0.18,0.58,0.61,0.18,0.61,0,0.17,0.66,0,0,0.89,0.6,0.72,0.37,0,0.86,0.41,0,0.68,0,0.95,0.18,0.51,0.79,0,0.87,0.36,0.16,0,0.42
F0325,0.43,0.47,0.03,0.2,0,0.53,0,0.66,0.77,0,0,0.92,0,0.1,0.21,0.14,0.49,0,0.21,0.56,0,0.49,0.6,0.59,0,0.47,0.36,0,0.76,0.12,0,0.61,0.29,0,0.27,0.43,0.86,0.66,0.29,0.51,0.19,0,0.43,0,0,0.01,0.32,0.79,0,0,0.53,0.12,0,0.45,0.58,0,0.15,0.97,0.75,0.41
F0326,0,0,0.67,0.8,0.43,0.32,0.63,0.71,0,0,0.61,0.46,0.54,0,0.34,0.81,0.87,0.3,1,0.45,0,0.15,0,0,0,0.88,0,0,0.4,0.44,0.97,0.12,0,0,0,0,0.6,0,0.6,0,0,0.9,0.88,0.6,0,0,0.83,0.46,0,0.51,0.74,0.57,0,0.95,0.76,0,0.72,0.58,0.89,0.92
F0327,0.88,0.94,0.41,0.66,0.85,0.19,0.32,0,0,0.06,0.21,0.13,0,0,0,0.12,0.17,0,0.13,0,0,0,0.27,0,0.6,0.47,0.03,0,0.48,0.91,0.07,0.92,0,0.74,0,0.31,0.61,0.47,0.86,0,0.22,0.83,0,0.72,0,0,0.62,0.41,0.68,0.36,0.03,0.92,0.83,0.89,0.17,0.02,0.07,0.51,0.6,0
F0328,0,0.72,0,0,0.04,0.58,0.48,0.15,1,0,0.4,0.28,0.02,0.73,0.94,0.21,0,0,0.34,0.01,0.61,0.81,0.04,0,0,0.85,0,0.33,0,0.55,0,0,0,0,0.97,0.61,0,0,0.75,0.2,0.85,0.71,0.82,0,0.08,0.44,0.2,0.09,0.06,0,0,0.29,0.71,0,0,0.84,0,0,0.69,0
F0329,0.95,0.46,0,0,0.09,0.7,0.44,0.57,0.14,0,0.73,0.81,0,0.47,0,0,0,0.74,0,0.6,0.97,0,0.87,0.45,0,0.52,0.04,0,0,0.47,0.7,0,0,0.73,0.5,0,0.5,0,0.77,0,0.61,0,0.32,0.67,0.79,0,0.38,0.9,0.6,0,0.54,0.12,0.53,0.92,0.43,0.35,0.92,0.94,0.96,0
F0330,0.53,0.66,0.67,0.66,0.12,0.2,0.97,0,0.09,0.98,0.63,0,0,0,0.57,0,0.09,0.55,0,0.41,0.76,0.39,0.87,0.37,0,0,0,0.78,0.87,0.98,0.9,0.63,0,0.05,0.89,0,0.86,0.02,0.57,0,0,0,0,0,0.5,0.83,0.31,0,0.85,0.84,0.97,0,0.42,0,0,0.33,0,0.43,0,0.15
F0331,0,0,0,0.91,0.48,0.32,0.89,0.85,0,0,0,0.12,0.93,0,0,0,0.51,0,0.86,0.34,0.76,0.63,0.22,0.19,0.68,0,0.32,0,0.3,0,1,0.64,0.31,0.47,0.81,0,0.24,0,0.98,0.4,0.49,0,0.44,0.69,0.66,0,0,0.88,0.9,0.1,0,0.44,0,0.86,0,0,0.37,0,0,0.98
F0332,0.48,0.46,0.8,0.91,0,0.62,0,0.99,0.15,0,0,0,0.57,0,0,0.86,0.85,0.39,0.03,0,0.37,0.87,0.19,0.6,0.16,0,0,0.13,0.28,0,0.29,0.11,0.08,0.44,0.77,0,0,0.23,0.16,0.85,0,0,0,0.4,0,0.12,0.08,0,0.94,0.24,0.38,0.67,0.95,0.04,0,0.87,0,0.64,0.75,0.11
F0333,0.36,0.53,0.2,0.8,0.57,0.38,0.09,0.91,0.02,0.12,0.82,0,0.58,0,0.76,0.06,0.8,0,0.9,0,0.93,0,0.73,0.31,0,0.45,0,0,0.51,0,0,0,0.79,0,0.93,0,0,0.29,0,0.58,0.99,0.58,0,0.21,0.61,0.97,0.66,0.46,0.15,0,0.51,0.61,0.99,0.08,0.82,0.1,0.16,0.37,0,0.71
F0334,0.13,0,0.25,0.11,0.02,0,0.71,0,0.65,0.15,0.8,0.15,0,0.06,0.74,0.88,0,0.62,0,0,0,0.54,0.97,0,0.49,0.34,0.4,0.21,0.15,0,0.61,0,0,0.4,0.25,0.15,0,0,0,0,0,0.17,0.11,0,0.04,0.22,0.83,0.5,0.88,0.38,0.61,0.16,0.58,0.14,0.39,0,0,0,0,0.42
F0335,0,0.71,0.81,0.03,0.08,0,0.76,0,0,0.98,0,0,0.16,0,0.33,0,0.63,0.84,0.84,0.6,0.26,0.61,0,0,0,0.47,0,0.4,0.91,0,0.45,0.44,0.66,0,0,0,0,0.84,0.94,0,0,0.07,0.19,0.16,0.66,0,0,0,0.09,0.63,0.5,0.85,0.53,0.41,0.25,0,0.33,0.71,0.98,0.12
F0336,0.05,0.03,0,0,0,0.88,0,0,0.35,0,0.96,0.28,0.59,0,0.86,0.26,0.95,0.05,0,0,0.83,0,0,0.66,0,0.88,0.28,0.66,0,0.12,0.6,0.51,0.39,0.22,0,0.36,0.45,0.82,0.51,0.39,0,0,0.78,0.17,0,0,0.1,0,0.4,0.53,0.45,0.46,0.4,0,0.83,0.98,0,0.83,0.19,0
F0337,0,0.58,0,0,0,0,0.48,0,0,0.88,0,0.93,0,0,0,0.81,0.53,0,0,0,0.35,0,0,0.03,0,0,0.19,0,0,0.54,0.92,0,0.61,0,0,0.86,0.21,0.86,0.43,0.79,0.29,0.09,0,0.73,0.49,0,0.29,0.75,0,0.87,0.85,0.19,1,0.7,0,0.71,0,0,0,0
F0338,0.33,0,0,0.24,0.09,0,0,0.18,0.57,0.62,0.12,0.73,0.86,0,0,0.35,0,0.5,0.43,0.62,0.49,0,0.29,0.97,0.02,0.33,0,0,0.92,0,0.77,0.02,0.09,0.49,0.18,0.34,0.31,0.23,0.34,0,0.66,0,0.86,0.64,0.83,0.44,0,0,0,0.39,0,0.47,0,0,0.6,0.45,0.33,0.86,0.14,0
F0339,0,0,0.95,0.36,0,0.38,0,0,0,0.16,0,0,0,0.52,0,0.28,0.82,0.4,0,0.68,0.13,0.12,0,0.83,0.5,0,0,0,0.83,0.42,0.51,0,0,0.47,0.65,0,0.2,0,0,0,0,0,0.41,0.81,0.71,0.48,0.42,0.34,0.95,0,0.86,0,0,0,0.72,0.43,0.15,0,0.33,0.26
F0340,0,0,0.21,0.19,0.44,0.46,0.55,0.43,0.12,0,0,0,0.55,0.27,0,0.75,0.19,0.68,0,0,0.2,0.55,0.35,0,0.96,0.62,0,0.81,0,0.44,0.61,0,0,0.12,0.8,0,0.33,0.58,0.92,0.45,0.34,0.91,0.75,0,0.65,0,0.17,0,0.03,0.42,0.88,0.22,0,0.76,0,0,0.84,0.1,0.63,0.95
F0341,0,0,0,0,0,0.93,0,0,0,0.31,0.47,0,0.56,0,0.44,0,0.66,0.55,0.26,0.32,0.36,0.86,0,0.34,0,0,0.34,0.09,0,0,0.86,0,0.43,0.22,0.05,0,0.76,0.45,0,0.09,0,0.2,0.32,0.19,0,0,0.43,0.95,0.04,0.98,0,0,0,0.34,0.76,0,0.98,0.22,0.38,0
F0342,0,0,0,0,0,0.2,0.34,0.03,0,0,0,0.41,0,0.54,0.13,0,0.38,0.59,0.03,0.29,0.93,0,0.16,0.5,0.62,0,0.17,0,0.12,0.23,0,0.41,0,0.19,0,0,0,0,0,0.04,0,0,0.23,0.02,0.66,0.32,0.17,0,0.88,0,0.7,0,0.94,0.52,0.85,0.49,0,0.46,0.62,0.55
F0343,0,0.18,0,0.72,0.82,0.34,0.56,0,0.37,0.91,0.45,0.17,0,0.38,0,0.62,0.63,0,0.9,0,0.79,0.3,0.35,0,0.76,0,0.87,0,0.99,0.25,0,0.59,0.98,0.62,0,0,0.84,0,0.31,0,0,0.29,0.1,0,0,0.88,0,0.24,0.8,0.23,0.09,0.33,0,0,0.54,0.92,0.69,0,0,0.94
F0344,0,0,0,0.32,0.9,0,0.91,0.77,0.47,0.54,0.55,0.09,0,0.38,0,0,0.79,0.77,0.66,0,0.61,0.58,0,0.42,0.12,0.76,0.19,0,0,0.85,0.5,0.48,0.7,0.48,0.09,0.92,0,0,0.25,0,0.58,0.98,0,0.92,0,0.83,0.13,0,0.97,0.8,0,0.75,0,0.52,0.68,0.31,0.12,0,0,0.81
F0345,0.56,0.47,0.82,0.26,0.18,0.07,0,0,0.04,0.63,0,0,0,0,0.64,0,0,0.33,0.21,0,0.63,0.7,0.55,0.24,0,0,0.9,0.61,0.34,0,0.67,0,0,0.17,0.1,0,0,0.5,0.73,0,0,0.16,0.12,0,0,0.65,0.92,0.16,0.58,0,0.48,0.53,0.19,0.33,0,0.33,0,0,0.72,0.25
F0346,0,0.9,0.46,0,0,0,0,0,0.04,0.44,0,0.49,0.98,0.51,0.41,0.31,0,0.92,0.65,0,0.97,0,0.62,0.45,0.84,0.5,0.19,0,0.06,0.03,0.45,0.69,0,0.22,0.37,0.99,0.15,0.72,0.4,0,0.41,0.6,0.18,0,0.31,0,0,0,0.95,0.47,0.35,0.27,0.97,0.84,0,0,0.86,0.14,0,0.92
F0347,0.48,0.21,0.81,0.62,0.74,0.36,0.01,0,0,0.93,0.59,0,0,0.9,0,0,1,0,0.29,0.66,0,0,1,0.32,0.7,0,0.4,1,0,0.07,0,0.91,0.42,0.75,0.95,0,0.17,0,0,0.57,0.23,0.14,0.09,0.21,0.61,0,0,0.44,0,0.48,0.54,0.41,0,0,0.57,0.64,0,0.21,0.34,0.58
F0348,0.78,0,0.51,0,0,0.96,0.55,0.5,0,0,0.16,0.62,0,0.58,0,0,0.26,0,0,0,0.34,0.12,0,0,0.22,0.83,0.71,0.17,0.38,0,0.42,0.26,0.4,0,0.62,0.25,0.92,0,0.58,0.51,0.44,0,0,0,0,0,0,0.99,0,0.64,0.81,0,0.46,0,0.38,0.85,0.19,0,0.77,0.59
F0349,0.83,0.68,0.64,0.68,0,0.97,0,0,0.44,0.97,0,0.26,0.48,0,0.91,0.86,0.23,0.13,0,0,0.43,0,0.82,0.89,0.77,0.2,0,0.59,0.99,0.65,0,0.94,0,0.83,0.19,0,0,0.47,0,0,0.55,0.66,0.42,0,0.05,0.67,0,0,0.37,0.1,0.24,0.13,0,0,0.51,0,0,0.08,0,0.39
F0350,0,0.32,0,0.26,0.8,0.61,0.76,0.54,0.05,0,0.55,0,0,0.34,0.18,0.28,0.91,0,0.31,0.36,0,0.47,0.44,0,0.02,0,0.78,0,0,0.08,0.66,0.21,0,0.53,0.93,0.46,0,0.26,0,0.45,0.81,0.75,0,0,0.37,0,0,0,0.11,0.1,0,0,0,0.77,0,0,0.81,0,0.26,0
F0351,0.09,0.47,0,0.12,0.72,0.18,0,0.14,0,0.89,0.54,0,0.5,0,0,0.22,0.65,0.4,0,0.6,0.22,0.08,0,0.97,0.04,0.68,0,0.45,0.18,0.28,0,0,0.64,1,0,0.96,0,0.17,0.73,0.73,0.08,0,0,0.46,0.71,0.82,0.23,0,0.99,0.66,0,0,0,0.65,0.71,0.88,0.11,0.62,0.07,0.58
F0352,0,0.89,0,0,0.35,0.31,0.63,0,0.44,0,0.69,0.98,0,0.18,0,0.35,0.21,0.02,0.86,0,0,0,0.3,0.29,0,0.37,0,0,0.58,0.72,0.71,0.46,0.28,0,0,0.81,0.5,0.31,0.92,0.49,0.5,0.92,0,0.64,0.37,0,0.84,0.02,0.97,0,0.72,0.92,0.65,0.64,0.86,0.98,0,0,0,0.74
F0353,0,0,0.88,0,0.31,0.47,0.07,0.18,0,0,0.41,0,0.59,0.29,0.78,0,0,0.36,0.12,0,0,0,0.22,0.2,0.46,0,0,0.88,0.48,0.2,0.62,0,0.32,0,0,0,0,0.77,0.03,0.91,0,0.89,0.95,0.43,0,0,0.78,0,0,0.63,0.29,0,0.88,0.34,0.97,0.01,0.3,0.24,0,0
F0354,0.75,0,0.19,0,0.69,0.13,0,0.98,0.48,0.16,0.34,0.98,0.11,0,0.94,0,0.45,0.46,0.3,0,0.37,0.66,0.27,0.63,0,0.48,0,0,0.29,0.75,0.56,0,0,0.97,0.02,0,0,0.68,0.57,0.64,0.13,0,0.21,0,0.91,0.68,0.38,0,0,0.14,0.53,0,0.16,0.28,0.99,0,0,0,0.65,0.9
F0355,0,0.46,0.87,0.02,0,0.55,0.44,0.46,0,0.62,0.72,0.49,0,0,0.84,0.18,0.6,0,0,0.72,0.79,0.16,0.2,0.81,0.4,0,0,0,0.88,0,0.76,0.54,0.02,0,0.46,0.38,0.25,0,0,0,0.28,0,0.64,0,0.13,0,0.29,0.68,0,0.55,0.31,0.34,0,0.61,0.32,0,0.85,0,0,0.88
F0356,0.95,0.37,0,0.18,0,0.37,0,0.8,0,0.69,0.06,0.63,0.56,0.73,0.38,0.98,0.65,0,0.06,0.65,0.38,0.45,0,0,0.2,0.3,0.43,0.55,0,0,0.88,0,0.11,0.44,1,0,0.53,0.97,0.57,0.28,0.05,0.82,0.42,0.67,0.21,0.34,0,0,0.4,0,0,0.93,0.26,0.52,0.74,0.67,0.02,0,0,0.78
F0357,0,0.22,0.78,0.88,0,0.53,0.94,0.45,0.19,0.15,0.8,0,0,0.59,0,0.11,0,0,0.7,0.98,0.28,0,0,0.31,0.88,0,0.73,0.97,0.18,0.52,0,0,0.08,0.66,0,0,0.9,0.46,0.01,0.59,0.42,0.22,0.21,0,0.62,0.07,0.16,0,0,0.77,0.92,0,0.31,0.64,0,0.08,0,0.48,0.44,0.37
F0358,0.56,0.03,0,0,0.24,0,0.88,0,0.86,0.75,0,0.8,0,0.63,0.28,0.54,0,0.56,0.26,0.34,0,0.09,0.85,0,0,0.11,0.39,0.81,0.26,0,0.66,0.59,0.31,0,0,0.62,0.29,0.75,0,0.85,0.92,0,0,0.86,0.87,0.19,0.21,0,0.33,0.7,0,0,0,0,0.95,0,0.18,0.59,0,0.06
F0359,0.17,0.85,0.83,0,0,0.35,0.32,0.13,0,0.67,0.15,0,0.6,0.18,0.11,0.61,0.99,0.99,0.3,0,0,0,0,0.48,0.92,0.11,0.8,0.16,0,0.55,0.26,0.17,0.31,0.49,0.41,0.03,0.36,0,0.14,0,0.29,0,0.67,0.16,0.47,0,0,0.16,0,0.57,0.15,0.92,0,0,0.9,0.61,0.76,0.22,0,0.71
F0360,0,0,0.9,0.22,0.78,0.08,0.33,0.3,0.57,0,0.67,0.07,0.74,0.7,0.58,0.05,0,0,0.82,0.92,0,0.13,0,0.92,0.23,0,0,0.2,0.88,0.4,0,0.7,0.43,0.5,0.97,0.39,0,0.95,0.04,0.48,0.55,0.04,0,0.53,0.37,0,0,0.63,0.77,0.54,0.92,0.51,0.18,0.89,0.62,0,0,0,0,0
F0361,0.11,0.53,0.67,1,0,0.95,0.04,0.79,0.37,0,0.04,0.25,0.62,0,0,0.68,0,0.16,0.38,0.77,0,0,0.1,0.85,0.96,0.49,0.29,0,0.13,0.03,0.96,0.14,0.41,0.39,0.76,0,0,0.89,0.21,0,0,0,0,0.38,0.97,0,0,0,0.37,0.74,0.33,0,0.16,0,0,0.24,0,0,0.04,0.8
F0362,0.78,0.36,0.18,0.15,0,0,0,0.5,0.43,0,0.85,0,0.83,0.6,0,0.8,0,0,0,0,0,0.78,0.76,0.95,0,0.69,0.91,0.48,0.52,0.18,0.04,0.81,0.1,0.06,0.7,0,0.95,0,0.82,0.62,0.5,0.96,0,0,0.55,0.44,0,0,0.02,0.12,0.59,0.85,0.91,0.5,0,0.44,0.88,0,0.55,0.51
F0363,0.85,0.39,0.07,0.28,0.85,0,0.98,0.38,0,0.42,0.57,0.94,0.7,0.18,0,0.91,0.91,0.13,0.31,0.97,0.58,0.15,0.91,0.17,0,0,0,0.11,0.43,0.49,0,0.3,0,0.68,0,0.49,0,0.77,0.84,0.02,0.97,0.29,0.58,0.92,0,0.56,0.34,0.25,0,0.04,0.4,0,0.88,0,0.8,0.08,0,0,0.69,0
F0364,0.8,0.25,0.15,0,0.69,0.63,0,0,0,0.59,0.18,0.65,0.8,0.15,0.57,0.94,0.5,0.6,0.24,0,0.98,0,0,0,0.91,0.57,0,0.12,0.46,0,0.79,0.04,0.32,0.57,0.79,0,0.44,0.42,0,0.58,0.94,0,0.71,0.54,0,0,0.42,0.15,0.01,0.28,0,0.54,0.15,0.47,0,0.45,0.98,0,0.38,0.9
F0365,0.98,0,0.33,0,0.66,0,0,0.43,0.03,0.27,0.07,0.14,0.81,0,0.84,0.34,0,0.93,0.4,0.1,0.04,0,0,0,0,0.77,0,0.51,0.94,0.3,0.54,0,0.03,0.27,0.85,0.5,0,0.09,0.79,0.26,0,0.64,0,0.69,0,0.58,0,0,0,0,0.73,0,0.44,0.42,0.96,0.36,0,0,0,0.25
F0366,0.82,0.3,0.38,0,0,0.01,0,0.26,0.48,0.7,0.74,0.26,0.75,0.68,0.12,0.89,0,0.38,0.73,0,0.06,0.9,0.98,0.86,0.3,0.64,0.16,0.42,0.98,0.65,0,0.53,0.73,0.67,0.74,0.67,0.79,0.08,0.8,0,0.56,0.52,0,0.6,0.79,0.83,0,0.48,0.25,0.43,0.97,0.37,0,0,0,0.59,0.16,0,0.49,0
F0367,0.12,0.58,0.26,0.94,0.26,0.42,0,0.05,0.44,0,0,0.12,0.41,0,0.37,0,0.13,0.14,0,0,0,0,0,0.93,0.68,0,0.49,0,0.72,0,0,0,0.04,0.03,0,0.49,0.63,0,0.38,0.56,0.41,0.08,0,0,0,0.54,0,0.1,0,0.21,0.91,0,0,0.69,0,0.85,0.35,0.7,0,0.81
F0368,0.87,0,0.03,0.46,0.95,0,0,0,0.16,0,0,0.02,0,0.95,0,0.14,0.71,0,0.68,0.97,0.43,0,0,0,0.83,0.9,0.03,0.87,0,0.95,0,0.56,0.07,0.05,0.57,0,0.2,0.2,0,0.12,0.83,0.94,0,0,0.74,0,0.22,0.24,0.61,0,0.56,0.89,0.85,0.75,0,0,0.83,0.36,0.32,0
F0369,0.66,0,0.76,0.47,0,0.29,0.56,0.2,0.17,0.44,0.99,0.62,0.86,0.11,0.37,0,0,0.79,0,0.27,0.16,0,0.75,0.32,0.82,0,0,0.76,0.53,0,0.69,0,0.6,0.21,0.64,0.77,0.86,0,0.66,0.31,0,0.82,0.05,0,0,0.54,0,0.14,0,0,0.88,0.86,0,0,0.91,0,0.44,0.5,0,0
F0370,0.62,0.09,0,0.38,0.84,0,0,0,0.86,0.15,0,0.43,0.73,0.56,0,0.19,0.8,0.68,0,0.99,0,0.51,0.27,0.33,0.1,0.52,0,0,0.56,0.5,0.57,0.86,0.66,0,0.17,0,0.87,0,0.57,0.22,0.56,0.86,0.68,0.87,0.98,0,0.4,0.19,0,0.39,0.62,0.4,0.11,0,0.89,0.29,0,0,0.62,0.5
F0371,0.16,0.03,0,0.85,0.74,0,0.98,0.19,0.81,0.09,0,0.22,0.7,0.38,0.09,0.47,0,0,0.52,0.75,0.84,0.06,0.27,0,0.7,0.58,0.35,0.88,0,0.84,0.45,0.07,1,0.51,0,0.19,0.47,0.91,0.12,0,0,0.54,0.28,0,0,0.31,0.7,0.43,0,0.34,0.05,0.85,0.16,0.76,0,0.29,0.26,0,0.14,0.43
F0372,0,0,0,0.92,0.43,0,0.95,0.09,0.71,0.19,0.47,0,0.95,0.17,0,0.37,0,0,0.63,0.04,0,0.34,0.88,0,0,0.22,0,0.21,0,0.29,0.45,0.18,0,0,0.57,0.4,0.74,0.13,0.48,0.03,0.56,0.91,0,0,0,0.51,0.39,0.03,0.07,0.37,0.62,0.86,0,0.22,0,0.48,0,0.38,0.08,0
F0373,0.2,0,0.7,0.78,0.59,0.61,0,0.31,0.35,0.91,0.53,0.33,0.56,0,0.58,0,0.7,0.59,0.32,0.68,0.69,0,0,0.29,0.76,0.04,0.2,0,0.31,0,0.93,0.15,0,0,0.14,0.55,0,0,0.66,0.79,0.08,0,0.47,0.42,0.16,0,0.31,0,0.14,0,0.6,0.07,0,0.31,0,0,0,0.45,0,0.88
F0374,0.56,0.86,0.05,0.98,0,0.72,0.65,0,0.16,0,1,0,0.52,0.15,0.42,0.25,0,0.53,0.29,0.45,0.38,0.81,0,0,0,0,0.5,0.13,0.61,0,0,0,0.55,0.9,0.09,0,0.02,0.59,0.83,0.86,0.24,0.6,0,0.29,0.04,0.26,0,0.17,0,0.07,0.76,0,0,0.64,0,0.39,0.55,0,0.65,0.68
F0375,0.78,0.69,0,0.63,0,0,0,0.79,0.98,0.09,0.7,0.3,0.14,0.24,0.49,0.92,0.29,0.75,0.18,0.52,0,0.54,0.33,0.44,0,0,0.11,0,0.28,0.1,0.27,0.53,0.9,0,0,0.45,0,0.15,0.95,0,0.07,0,0.56,0,0.7,0.91,0.89,0.61,0,0.65,0,0.06,0,0.94,0.58,0.33,0.53,0.43,0,0.21
F0376,0,0.16,0,0.24,0.9,0,0.6,0.11,0,0,0,0.52,0.96,0,0,0.13,0,0,0.35,0.82,0.03,0.74,0.52,0.47,0.91,0.3,0.03,0,0.6,0.29,0.41,0.03,0,0,0.78,0.43,0,0.2,0.21,0.21,0.73,0,0,0.86,0.01,0.34,0.07,0,0,0,0.34,0.86,0.19,0.49,0.91,0,0.9,0.86,0.66,0.47
F0377,0.16,0.3,0.76,0.95,0.65,0.56,0,0,0.64,0.45,0.8,0,0,0,0,0,0.14,0.13,0.93,0,0,0.97,0.31,0.48,0.81,0.34,0.82,0.98,0.01,0.11,0,0,0.58,0.99,0,0.89,0.44,0.05,0.95,0.35,0.07,0.77,0,0.21,0,0,0.35,0,0.76,0.91,0,0.59,0,0,0.94,0.89,0,0.39,0,0
F0378,0.88,0.38,0.49,0.12,0.43,0.17,0.71,0.85,0,0.78,0.88,0.74,0.41,0,0,0.28,0,0.5,0.18,0.5,0,0,0,0,0,0.4,0.71,0,0.43,0.66,0.61,0,0.12,0,0.29,0.45,0.92,0.18,0,0,0,0.98,0.23,0.51,0,0,0.32,0.36,0.67,0.59,0.7,0.26,0,0,0.2,0,0.02,0,0,0
F0379,0.15,0,0.06,0.8,0.54,0.49,0,0.59,0,0.07,0.26,0.43,0,0.93,0.03,0,0,0,0.91,0,0.26,0.61,0.4,0.32,0,0.42,0.68,0.91,0,0.05,0.16,0.78,0,0.33,0.27,0.1,0.8,0.52,0.74,0,0.65,0.33,0,0,0.3,0.9,0,0.83,0.61,0.57,0.87,0,0.9,0.8,0,0,0.3,0.55,0,0.97
F0380,0.7,0.7,0.8,0,0.1,0,0,0.57,0.52,0.79,0,0.65,0.96,0.34,0.52,0.23,0.37,0.84,0.04,0.45,0,0,0,0,0,0.36,0,0,0.9,0.33,0.15,0.58,0,0.02,0,0,0,0.52,0,0,0,0.56,0,0,0.76,0.21,0,0.38,0.88,0,0.53,0.85,0,0.71,0,0,0.6,0,0.57,0
F0381,0.84,0,0.86,0,0.92,0,0,0.94,0.12,0.59,0.74,0.39,0.05,0.95,0.37,0,0.42,0.73,0.9,0.93,0.44,0.02,0.98,0.31,0,0,0,0.96,0,0,0,0,0.41,0,0,0.72,0.06,0.64,0.35,0,0.84,0,0.12,0.52,0.77,0.48,0,0.55,0.74,0.91,0,0.5,0,0,0,0.74,0.57,0.75,0.76,0.4
F0382,0.76,0,0.48,0,0.55,0,0.44,0,0,0.03,0,0,0.57,0.32,0,0,0,0.92,0.42,0.92,0.96,0,0.55,0.92,0.41,0,0.03,0.33,0,0.02,0.56,0.24,0.36,0.09,0.52,0.35,0.62,0,0.5,0.69,0.87,0.02,0.95,0,0,0.87,0,0.23,0,1,0.8,0.86,0.9,0.88,0,0.29,0.72,0,0.06,0.45
F0383,0,0,0,0,0,0,0.73,0.27,0.26,0.59,0.84,0.09,0.62,0.69,0,0,0.8,0.16,0.49,0,0,0,0,0,0,0.84,0.65,0,0,0,0,0,0.18,0.17,0.38,0.68,0,0,0.55,0.6,0.67,0.11,0,0.58,0.15,0.48,0.68,0.69,0,0,0.86,0,0.91,0.51,0,0,0,0.73,0.6,0
F0384,0,0.04,0.25,0.27,0.51,0.07,0.32,0,0,0.13,0.41,0.54,0.77,0,0,0.28,0.78,0,0.32,0.71,0,0.16,0.33,0,0,0.07,0,0.14,0.18,0,0.08,0.92,0.32,0.69,0.31,0.48,0.99,0.63,0,0,0.26,0,0,0,0.78,0.97,0.64,0,0,0,0,0.91,0,0.45,0.12,0.23,0.6,0.34,0.13,0.17
